dd/mm/yyyy hh/mm/ss (x, y)
24/09/2024 11:57:51 (0.11 -0.01)
24/09/2024 11:57:51 (0.11 -0.01)
24/09/2024 11:57:51 (0.11 -0.01)
24/09/2024 11:57:51 (0.11 -0.01)
24/09/2024 11:57:51 (0.11 -0.01)
24/09/2024 11:57:51 (0.11 -0.01)
24/09/2024 11:57:51 (0.11 -0.01)
24/09/2024 11:57:51 (0.11 -0.01)
24/09/2024 11:57:52 (0.11 -0.01)
24/09/2024 11:57:52 (0.11 -0.01)
24/09/2024 11:57:52 (0.11 -0.01)
24/09/2024 11:57:52 (0.11 -0.01)
24/09/2024 11:57:52 (0.11 -0.01)
24/09/2024 11:57:52 (0.11 -0.01)
24/09/2024 11:57:52 (0.11 -0.01)
24/09/2024 11:57:52 (0.11 -0.01)
24/09/2024 11:57:52 (0.11 -0.01)
24/09/2024 11:57:53 (0.11 -0.01)
24/09/2024 11:57:53 (0.11 -0.01)
24/09/2024 11:57:53 (0.11 -0.01)
24/09/2024 11:57:53 (0.11 -0.01)
24/09/2024 11:57:53 (0.11 -0.01)
24/09/2024 11:57:53 (0.11 -0.01)
24/09/2024 11:57:53 (0.11 -0.01)
24/09/2024 11:57:53 (0.11 -0.01)
24/09/2024 11:57:53 (0.11 -0.01)
24/09/2024 11:57:53 (0.11 -0.01)
24/09/2024 11:57:54 (0.11 -0.01)
24/09/2024 11:57:54 (0.11 -0.01)
24/09/2024 11:57:54 (0.11 -0.01)
24/09/2024 11:57:54 (0.11 -0.01)
24/09/2024 11:57:54 (0.11 -0.01)
24/09/2024 11:57:54 (0.11 -0.01)
24/09/2024 11:57:55 (0.11 -0.01)
24/09/2024 11:57:55 (0.11 -0.01)
24/09/2024 11:57:55 (0.11 -0.01)
24/09/2024 11:57:55 (0.11 -0.01)
24/09/2024 11:57:55 (0.11 -0.01)
24/09/2024 11:57:55 (0.11 -0.01)
24/09/2024 11:57:55 (0.11 -0.01)
24/09/2024 11:57:55 (0.11 -0.01)
24/09/2024 11:57:55 (0.11 -0.01)
24/09/2024 11:57:56 (0.11 -0.01)
24/09/2024 11:57:56 (0.11 -0.01)
24/09/2024 11:57:56 (0.11 -0.01)
24/09/2024 11:57:56 (0.11 -0.01)
24/09/2024 11:57:56 (0.11 -0.01)
24/09/2024 11:57:56 (0.11 -0.01)
24/09/2024 11:57:56 (0.11 -0.01)
24/09/2024 11:57:56 (0.11 -0.01)
24/09/2024 11:57:56 (0.11 -0.01)
24/09/2024 11:57:56 (0.11 -0.01)
24/09/2024 11:57:57 (0.11 -0.01)
24/09/2024 11:57:57 (0.11 -0.01)
24/09/2024 11:57:57 (0.11 -0.01)
24/09/2024 11:57:57 (0.11 -0.01)
24/09/2024 11:57:57 (0.11 -0.01)
24/09/2024 11:57:58 (0.11 -0.01)
24/09/2024 11:57:58 (0.11 -0.01)
24/09/2024 11:57:58 (0.11 -0.01)
24/09/2024 11:57:58 (0.11 -0.01)
24/09/2024 11:57:58 (0.11 -0.01)
24/09/2024 11:57:58 (0.11 -0.01)
24/09/2024 11:57:58 (0.11 -0.01)
24/09/2024 11:57:59 (0.11 -0.01)
24/09/2024 11:57:59 (0.11 -0.01)
24/09/2024 11:57:59 (0.11 -0.01)
24/09/2024 11:57:59 (0.11 -0.01)
24/09/2024 11:57:59 (0.11 -0.01)
24/09/2024 11:57:59 (0.11 -0.01)
24/09/2024 11:57:59 (0.11 -0.01)
24/09/2024 11:57:59 (0.11 -0.01)
24/09/2024 11:58:00 (0.11 -0.01)
24/09/2024 11:58:00 (0.11 -0.01)
24/09/2024 11:58:00 (0.11 -0.01)
24/09/2024 11:58:00 (0.11 -0.01)
24/09/2024 11:58:00 (0.11 -0.01)
24/09/2024 11:58:00 (0.11 -0.01)
24/09/2024 11:58:00 (0.11 -0.01)
24/09/2024 11:58:00 (0.11 -0.01)
24/09/2024 11:58:01 (0.11 -0.01)
24/09/2024 11:58:01 (0.11 -0.01)
24/09/2024 11:58:01 (0.11 -0.01)
24/09/2024 11:58:01 (0.11 -0.01)
24/09/2024 11:58:01 (0.11 -0.01)
24/09/2024 11:58:01 (0.11 -0.01)
24/09/2024 11:58:02 (0.11 -0.01)
24/09/2024 11:58:02 (0.11 -0.01)
24/09/2024 11:58:02 (0.11 -0.01)
24/09/2024 11:58:02 (0.11 -0.01)
24/09/2024 11:58:02 (0.11 -0.01)
24/09/2024 11:58:02 (0.11 -0.01)
24/09/2024 11:58:02 (0.11 -0.01)
24/09/2024 11:58:02 (0.11 -0.01)
24/09/2024 11:58:02 (0.11 -0.01)
24/09/2024 11:58:02 (0.11 -0.01)
24/09/2024 11:58:03 (0.11 -0.01)
24/09/2024 11:58:03 (0.11 -0.01)
24/09/2024 11:58:03 (0.11 -0.01)
24/09/2024 11:58:03 (0.11 -0.01)
24/09/2024 11:58:03 (0.11 -0.01)
24/09/2024 11:58:03 (0.11 -0.01)
24/09/2024 11:58:03 (0.11 -0.01)
24/09/2024 11:58:03 (0.11 -0.01)
24/09/2024 11:58:04 (0.11 -0.01)
24/09/2024 11:58:04 (0.11 -0.01)
24/09/2024 11:58:04 (0.11 -0.01)
24/09/2024 11:58:04 (0.11 -0.01)
24/09/2024 11:58:04 (0.11 -0.01)
24/09/2024 11:58:04 (0.11 -0.01)
24/09/2024 11:58:04 (0.11 -0.01)
24/09/2024 11:58:04 (0.11 -0.01)
24/09/2024 11:58:04 (0.11 -0.01)
24/09/2024 11:58:05 (0.11 -0.01)
24/09/2024 11:58:05 (0.11 -0.01)
24/09/2024 11:58:05 (0.11 -0.01)
24/09/2024 11:58:05 (0.11 -0.01)
24/09/2024 11:58:05 (0.11 -0.01)
24/09/2024 11:58:05 (0.11 -0.01)
24/09/2024 11:58:05 (0.11 -0.01)
24/09/2024 11:58:05 (0.11 -0.01)
24/09/2024 11:58:06 (0.11 -0.01)
24/09/2024 11:58:06 (0.11 -0.01)
24/09/2024 11:58:06 (0.11 -0.01)
24/09/2024 11:58:06 (0.11 -0.01)
24/09/2024 11:58:06 (0.11 -0.01)
24/09/2024 11:58:06 (0.11 -0.01)
24/09/2024 11:58:06 (0.11 -0.01)
24/09/2024 11:58:06 (0.11 -0.01)
24/09/2024 11:58:06 (0.11 -0.01)
24/09/2024 11:58:07 (0.11 -0.01)
24/09/2024 11:58:07 (0.11 -0.01)
24/09/2024 11:58:07 (0.11 -0.01)
24/09/2024 11:58:07 (0.11 -0.01)
24/09/2024 11:58:07 (0.11 -0.01)
24/09/2024 11:58:07 (0.11 -0.01)
24/09/2024 11:58:07 (0.11 -0.01)
24/09/2024 11:58:07 (0.11 -0.01)
24/09/2024 11:58:07 (0.11 -0.01)
24/09/2024 11:58:07 (0.11 -0.01)
24/09/2024 11:58:08 (0.11 -0.01)
24/09/2024 11:58:08 (0.11 -0.01)
24/09/2024 11:58:08 (0.11 -0.01)
24/09/2024 11:58:08 (0.11 -0.01)
24/09/2024 11:58:08 (0.11 -0.01)
24/09/2024 11:58:08 (0.11 -0.01)
24/09/2024 11:58:08 (0.11 -0.01)
24/09/2024 11:58:09 (0.11 -0.01)
24/09/2024 11:58:09 (0.11 -0.01)
24/09/2024 11:58:09 (0.11 -0.01)
24/09/2024 11:58:09 (0.11 -0.01)
24/09/2024 11:58:09 (0.11 -0.01)
24/09/2024 11:58:09 (0.11 -0.01)
24/09/2024 11:58:09 (0.11 -0.01)
24/09/2024 11:58:09 (0.11 -0.01)
24/09/2024 11:58:10 (0.11 -0.01)
24/09/2024 11:58:10 (0.11 -0.01)
24/09/2024 11:58:10 (0.11 -0.01)
24/09/2024 11:58:10 (0.11 -0.01)
24/09/2024 11:58:10 (0.11 -0.01)
24/09/2024 11:58:10 (0.11 -0.01)
24/09/2024 11:58:10 (0.11 -0.01)
24/09/2024 11:58:10 (0.11 -0.01)
24/09/2024 11:58:10 (0.11 -0.01)
24/09/2024 11:58:11 (0.11 -0.01)
24/09/2024 11:58:11 (0.11 -0.01)
24/09/2024 11:58:11 (0.11 -0.01)
24/09/2024 11:58:11 (0.11 -0.01)
24/09/2024 11:58:11 (0.11 -0.01)
24/09/2024 11:58:11 (0.11 -0.01)
24/09/2024 11:58:11 (0.11 -0.01)
24/09/2024 11:58:11 (0.11 -0.01)
24/09/2024 11:58:11 (0.11 -0.01)
24/09/2024 11:58:19 (0.11 -0.01)
24/09/2024 11:58:19 (0.11 -0.01)
24/09/2024 11:58:20 (0.11 -0.01)
24/09/2024 11:58:20 (0.11 -0.01)
24/09/2024 11:58:20 (0.11 -0.01)
24/09/2024 11:58:20 (0.11 -0.01)
24/09/2024 11:58:20 (0.11 -0.01)
24/09/2024 11:58:20 (0.11 -0.01)
24/09/2024 11:58:20 (0.11 -0.01)
24/09/2024 11:58:20 (0.11 -0.01)
24/09/2024 11:58:21 (0.11 -0.01)
24/09/2024 11:58:21 (0.11 -0.01)
24/09/2024 11:58:21 (0.11 -0.01)
24/09/2024 11:58:21 (0.11 -0.01)
24/09/2024 11:58:21 (0.11 -0.01)
24/09/2024 11:58:21 (0.11 -0.01)
24/09/2024 11:58:21 (0.11 -0.01)
24/09/2024 11:58:21 (0.11 -0.01)
24/09/2024 11:58:22 (0.11 -0.01)
24/09/2024 11:58:22 (0.11 -0.01)
24/09/2024 11:58:22 (0.11 -0.01)
24/09/2024 11:58:22 (0.11 -0.01)
24/09/2024 11:58:22 (0.11 -0.01)
24/09/2024 11:58:22 (0.11 -0.01)
24/09/2024 11:58:23 (0.11 -0.01)
24/09/2024 11:58:23 (0.11 -0.01)
24/09/2024 11:58:23 (0.11 -0.01)
24/09/2024 11:58:23 (0.11 -0.01)
24/09/2024 11:58:23 (0.11 -0.01)
24/09/2024 11:58:23 (0.11 -0.01)
24/09/2024 11:58:23 (0.11 -0.01)
24/09/2024 11:58:23 (0.11 -0.01)
24/09/2024 11:58:24 (0.11 -0.01)
24/09/2024 11:58:24 (0.11 -0.01)
24/09/2024 11:58:24 (0.11 -0.01)
24/09/2024 11:58:24 (0.11 -0.01)
24/09/2024 11:58:24 (0.11 -0.01)
24/09/2024 11:58:24 (0.11 -0.01)
24/09/2024 11:58:24 (0.11 -0.01)
24/09/2024 11:58:24 (0.11 -0.01)
24/09/2024 11:58:25 (0.11 -0.01)
24/09/2024 11:58:25 (0.11 -0.01)
24/09/2024 11:58:25 (0.11 -0.01)
24/09/2024 11:58:25 (0.12 -0.01)
24/09/2024 11:58:25 (0.12 -0.01)
24/09/2024 11:58:25 (0.12 -0.01)
24/09/2024 11:58:25 (0.12 -0.01)
24/09/2024 11:58:25 (0.12 -0.01)
24/09/2024 11:58:26 (0.12 -0.01)
24/09/2024 11:58:26 (0.12 -0.01)
24/09/2024 11:58:26 (0.12 -0.01)
24/09/2024 11:58:26 (0.12 -0.01)
24/09/2024 11:58:26 (0.12 -0.01)
24/09/2024 11:58:26 (0.12 -0.01)
24/09/2024 11:58:26 (0.12 -0.01)
24/09/2024 11:58:27 (0.12 -0.01)
24/09/2024 11:58:27 (0.12 -0.01)
24/09/2024 11:58:27 (0.12 -0.01)
24/09/2024 11:58:27 (0.12 -0.01)
24/09/2024 11:58:27 (0.12 -0.01)
24/09/2024 11:58:27 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:28 (0.12 -0.01)
24/09/2024 11:58:29 (0.12 -0.01)
24/09/2024 11:58:29 (0.12 -0.01)
24/09/2024 11:58:29 (0.12 -0.01)
24/09/2024 11:58:29 (0.12 -0.01)
24/09/2024 11:58:29 (0.12 -0.01)
24/09/2024 11:58:29 (0.12 -0.01)
24/09/2024 11:58:29 (0.12 -0.01)
24/09/2024 11:58:29 (0.12 -0.01)
24/09/2024 11:58:29 (0.12 -0.01)
24/09/2024 11:58:30 (0.12 -0.01)
24/09/2024 11:58:30 (0.12 -0.01)
24/09/2024 11:58:30 (0.12 -0.01)
24/09/2024 11:58:30 (0.12 -0.01)
24/09/2024 12:39:35 (0.0 0.0)
24/09/2024 12:39:35 (0.0 0.0)
24/09/2024 12:39:35 (0.0 0.0)
24/09/2024 12:39:35 (0.0 0.0)
24/09/2024 12:39:35 (0.0 0.0)
24/09/2024 12:39:35 (0.0 0.0)
24/09/2024 12:39:36 (0.0 0.0)
24/09/2024 12:39:36 (0.0 0.0)
24/09/2024 12:39:38 (0.0 0.0)
24/09/2024 12:39:38 (0.0 0.0)
24/09/2024 12:39:38 (0.0 0.0)
24/09/2024 12:39:38 (0.0 0.0)
24/09/2024 12:39:38 (0.0 0.0)
24/09/2024 12:39:39 (0.0 0.0)
24/09/2024 12:39:39 (0.0 0.0)
24/09/2024 12:39:39 (0.0 0.0)
24/09/2024 12:39:39 (0.0 0.0)
24/09/2024 12:39:39 (0.0 0.0)
24/09/2024 12:39:39 (0.0 0.0)
24/09/2024 12:39:40 (0.0 0.0)
24/09/2024 12:39:40 (0.0 0.0)
24/09/2024 12:39:40 (0.0 0.0)
24/09/2024 12:39:40 (0.0 0.0)
24/09/2024 12:39:40 (0.0 0.0)
24/09/2024 12:39:40 (0.0 0.0)
24/09/2024 12:39:40 (0.0 0.0)
24/09/2024 12:39:40 (0.0 0.0)
24/09/2024 12:39:40 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:41 (0.0 0.0)
24/09/2024 12:39:42 (0.0 0.0)
24/09/2024 12:39:42 (0.0 0.0)
24/09/2024 12:39:42 (0.0 0.0)
24/09/2024 12:39:42 (0.0 0.0)
24/09/2024 12:39:42 (0.0 0.0)
24/09/2024 12:39:42 (0.0 0.0)
24/09/2024 12:39:42 (0.0 0.0)
24/09/2024 12:39:42 (0.0 0.0)
24/09/2024 12:39:42 (0.0 0.0)
24/09/2024 12:39:42 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:43 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:44 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:45 (0.0 0.0)
24/09/2024 12:39:46 (0.0 0.0)
24/09/2024 12:39:46 (0.0 0.0)
24/09/2024 12:39:46 (0.0 0.0)
24/09/2024 12:39:46 (0.0 0.0)
24/09/2024 12:39:46 (0.0 0.0)
24/09/2024 12:39:46 (0.0 0.0)
24/09/2024 12:39:46 (0.0 0.0)
24/09/2024 12:39:47 (0.0 0.0)
24/09/2024 12:47:48 (0.0 0.0)
24/09/2024 12:48:01 (0.0 0.0)
24/09/2024 12:48:01 (0.0 0.0)
24/09/2024 12:48:02 (0.0 0.0)
24/09/2024 12:48:02 (0.0 0.0)
24/09/2024 12:48:02 (0.0 0.0)
24/09/2024 12:48:03 (0.0 0.0)
24/09/2024 12:48:03 (0.0 0.0)
24/09/2024 12:48:03 (0.0 0.0)
